product_id,mean,median,std,min,max,iqr,cv,price_range,price_spread_ratio
22731f79-2db0-4bbb-82ae-353822d02b39,6295.0,6295.0,0.0,6295.0,6295.0,0.0,0.0,0.0,1.0
228a3d4e-b87d-49a9-a97c-058e516220b8,1645.0,1645.0,0.0,1645.0,1645.0,0.0,0.0,0.0,1.0
228be591-6178-469e-a2cb-2d2115209220,2499.0,2499.0,0.0,2499.0,2499.0,0.0,0.0,0.0,1.0
228ee130-a950-4bac-82c5-30537344ed98,5295.0,5295.0,0.0,5295.0,5295.0,0.0,0.0,0.0,1.0
229ac1f1-be17-4808-82e7-d208eff4f944,495.0,495.0,0.0,495.0,495.0,0.0,0.0,0.0,1.0
22ac0bfa-1647-4038-807c-750a20abff23,1995.0,1995.0,0.0,1995.0,1995.0,0.0,0.0,0.0,1.0
22adc124-6727-4c29-8652-a5f269896ca3,895.0,895.0,0.0,895.0,895.0,0.0,0.0,0.0,1.0
22bb6c5d-d48c-4e56-abf1-d1f8e34ca6fb,6980.0,6980.0,0.0,6980.0,6980.0,0.0,0.0,0.0,1.0
22c3afc3-404c-420d-940c-12cbad9480d8,5340.0,5340.0,0.0,5340.0,5340.0,0.0,0.0,0.0,1.0
22d84827-0b39-454f-8604-402f6f4674b5,1695.0,1695.0,0.0,1695.0,1695.0,0.0,0.0,0.0,1.0
22e7815c-80fa-4af2-b3cf-47a858df9506,125.0,125.0,0.0,125.0,125.0,0.0,0.0,0.0,1.0
22f64107-220f-413c-bf63-a1afe3cafc69,9900.0,9900.0,0.0,9900.0,9900.0,0.0,0.0,0.0,1.0
23061f3b-9e6b-4e3a-b3cf-3e358ebee506,8995.0,8995.0,0.0,8995.0,8995.0,0.0,0.0,0.0,1.0
231effd4-0893-461c-815d-69ad5f8613c7,6995.0,6995.0,0.0,6995.0,6995.0,0.0,0.0,0.0,1.0
2320f4b7-b9ce-47fe-9e88-956a076510a4,14900.0,14900.0,0.0,14900.0,14900.0,0.0,0.0,0.0,1.0
2323587f-2318-4b5e-89b3-929fcd99599f,3795.0,3795.0,0.0,3795.0,3795.0,0.0,0.0,0.0,1.0
23235e31-5c0d-4fb6-b24a-e994e6dac43b,5499.0,5499.0,0.0,5499.0,5499.0,0.0,0.0,0.0,1.0
23346869-8528-4369-a4e7-f795314931b8,4110.0,4110.0,0.0,4110.0,4110.0,0.0,0.0,0.0,1.0
2335d0ef-9317-422e-8355-153618b7a40c,895.0,895.0,0.0,895.0,895.0,0.0,0.0,0.0,1.0
234746c1-0f90-4eea-8dad-2c61c8baa659,39900.0,39900.0,0.0,39900.0,39900.0,0.0,0.0,0.0,1.0
234ddfe0-6192-4dea-8d56-849240a4e9e4,5495.0,5495.0,0.0,5495.0,5495.0,0.0,0.0,0.0,1.0
234ffa9e-a793-4559-91a6-3bc5b4d34d38,1200.0,1200.0,0.0,1200.0,1200.0,0.0,0.0,0.0,1.0
235210fb-c0a0-42b6-a2f3-8ff538106be9,2645.0,2645.0,0.0,2645.0,2645.0,0.0,0.0,0.0,1.0
235a067c-e242-41be-8dbc-6d13f569bd91,23900.0,23900.0,0.0,23900.0,23900.0,0.0,0.0,0.0,1.0
2360a35b-6d12-4a2f-8823-c7390f547a98,12900.0,12900.0,0.0,12900.0,12900.0,0.0,0.0,0.0,1.0
2363390d-b261-404b-83b7-3c603ef6cc9a,1499.0,1499.0,0.0,1499.0,1499.0,0.0,0.0,0.0,1.0
2364eac4-e151-4d34-ba77-89d93cd64324,5340.0,5340.0,0.0,5340.0,5340.0,0.0,0.0,0.0,1.0
236bf8a3-870a-44da-9e58-84de5004b784,9900.0,9900.0,0.0,9900.0,9900.0,0.0,0.0,0.0,1.0
2373c95e-5b79-446b-9cbe-d4373b4ffaa2,995.0,995.0,0.0,995.0,995.0,0.0,0.0,0.0,1.0
23815101-f44c-4b65-b17f-255a999a7769,10500.0,10500.0,0.0,10500.0,10500.0,0.0,0.0,0.0,1.0
238688d1-15e6-4f02-bcc1-56ea5b14fc48,6995.0,6995.0,0.0,6995.0,6995.0,0.0,0.0,0.0,1.0
238832bd-c7f6-4231-a84f-221b4c23b515,695.0,695.0,0.0,695.0,695.0,0.0,0.0,0.0,1.0
2393d01d-563b-42af-810c-180daa6fec04,3500.0,3500.0,0.0,3500.0,3500.0,0.0,0.0,0.0,1.0
23944759-e1d1-4f63-af44-75af2ce5c156,8995.0,8995.0,0.0,8995.0,8995.0,0.0,0.0,0.0,1.0
23a6339c-bb7c-4e8c-a28d-0544b8c2f399,5495.0,5495.0,0.0,5495.0,5495.0,0.0,0.0,0.0,1.0
23a9d18f-7c89-43d6-af34-52aa1efb49a5,7495.0,7495.0,0.0,7495.0,7495.0,0.0,0.0,0.0,1.0
23afd7e7-81ff-4335-bb5b-b58fa6e69111,595.0,595.0,0.0,595.0,595.0,0.0,0.0,0.0,1.0
23b46732-d5fc-4423-9547-6368816cb5d7,1895.0,1895.0,0.0,1895.0,1895.0,0.0,0.0,0.0,1.0
23be777d-468b-4586-99f7-f8cde17d22f1,1700.0,1700.0,0.0,1700.0,1700.0,0.0,0.0,0.0,1.0
23bfc5d7-cd3b-43b8-80da-f460b4693d0a,6495.0,6495.0,0.0,6495.0,6495.0,0.0,0.0,0.0,1.0
23c2f501-436a-457b-8e3f-c96dd41779b0,15900.0,15900.0,0.0,15900.0,15900.0,0.0,0.0,0.0,1.0
23c4139d-e6cc-4de6-89c1-7c5221e58c27,2770.0,2770.0,0.0,2770.0,2770.0,0.0,0.0,0.0,1.0
23cbb010-0e89-41b4-b03e-0ec444e7c20a,16900.0,16900.0,0.0,16900.0,16900.0,0.0,0.0,0.0,1.0
23cdb91a-a46b-4bce-b1eb-08dc0e4f5a35,8600.0,8600.0,0.0,8600.0,8600.0,0.0,0.0,0.0,1.0
23cf4be3-33e6-4c0e-8417-45373d7a2760,41900.0,41900.0,0.0,41900.0,41900.0,0.0,0.0,0.0,1.0
23e453c4-dedd-465d-bba0-b7258e30b61f,1495.0,1495.0,0.0,1495.0,1495.0,0.0,0.0,0.0,1.0
23e6239c-35ca-4d38-b22b-446883a8b08a,180.0,180.0,0.0,180.0,180.0,0.0,0.0,0.0,1.0
23ee978c-588f-49f4-8442-7432977bc84e,1695.0,1695.0,0.0,1695.0,1695.0,0.0,0.0,0.0,1.0
23f05d7b-c2fb-4c66-b6d1-840398526f84,445.0,445.0,0.0,445.0,445.0,0.0,0.0,0.0,1.0
23f0afa0-abfc-47b9-9deb-0f25a34bb8ab,4790.0,4790.0,0.0,4790.0,4790.0,0.0,0.0,0.0,1.0
23f55c54-d024-4120-9082-d2f509264b77,4495.0,4495.0,0.0,4495.0,4495.0,0.0,0.0,0.0,1.0
23f99ce8-3555-40ec-b95f-e618c10ce96e,5495.0,5495.0,0.0,5495.0,5495.0,0.0,0.0,0.0,1.0
24037bb9-8bc2-4e93-953a-77aa67bdc88e,1295.0,1295.0,0.0,1295.0,1295.0,0.0,0.0,0.0,1.0
24065dee-8070-4ca9-a611-4f767156f7d1,3399.0,3399.0,0.0,3399.0,3399.0,0.0,0.0,0.0,1.0
24279d2f-1f69-43e5-b496-48abf427b8e3,4795.0,4795.0,0.0,4795.0,4795.0,0.0,0.0,0.0,1.0
2430f2ac-b6e4-4944-bd35-b6bbeaca19e3,3995.0,3995.0,0.0,3995.0,3995.0,0.0,0.0,0.0,1.0
2431769b-2338-47b3-b59d-3364a65dd3ea,2800.0,2800.0,0.0,2800.0,2800.0,0.0,0.0,0.0,1.0
2436b3a4-7673-46c3-a4ed-d52a4f6b246a,8995.0,8995.0,0.0,8995.0,8995.0,0.0,0.0,0.0,1.0
24387e09-3792-4dca-be74-417f1ec029fe,1395.0,1395.0,0.0,1395.0,1395.0,0.0,0.0,0.0,1.0
243beffc-e048-49f3-8cbe-c745ff9641aa,2595.0,2595.0,0.0,2595.0,2595.0,0.0,0.0,0.0,1.0
243f1523-b991-4fb4-8d1f-a69453a31ce7,11500.0,11500.0,0.0,11500.0,11500.0,0.0,0.0,0.0,1.0
2440c3c2-85a0-494c-8337-c99ea3a01309,995.0,995.0,0.0,995.0,995.0,0.0,0.0,0.0,1.0
2448a9a7-13d4-4617-89d6-8fd4e673e125,695.0,695.0,0.0,695.0,695.0,0.0,0.0,0.0,1.0
245331a2-0564-4425-ade6-c13977120f9b,1795.0,1795.0,0.0,1795.0,1795.0,0.0,0.0,0.0,1.0
24560e96-5945-4e39-b995-6ed012fe4e9a,990.0,990.0,0.0,990.0,990.0,0.0,0.0,0.0,1.0
245620c7-4628-4947-9624-b5485fabce0a,695.0,695.0,0.0,695.0,695.0,0.0,0.0,0.0,1.0
245d4a4f-a37d-48aa-aa88-8ef8fd0474fb,695.0,695.0,0.0,695.0,695.0,0.0,0.0,0.0,1.0
245e67c9-47f6-4567-92fb-a553523cb1cb,9900.0,9900.0,0.0,9900.0,9900.0,0.0,0.0,0.0,1.0
2460ef7c-08f3-4e26-bd2e-45f54d8507aa,80.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,1.0
24623ee0-e8f9-4be2-9988-41066c917693,595.0,595.0,0.0,595.0,595.0,0.0,0.0,0.0,1.0
247862fa-2a9e-497f-b57b-5ddf7cde950b,3995.0,3995.0,0.0,3995.0,3995.0,0.0,0.0,0.0,1.0
247c5e22-b4f9-4000-bdd5-6f943ca355ad,4740.0,4740.0,0.0,4740.0,4740.0,0.0,0.0,0.0,1.0
247eeb71-ad0d-4cfa-8759-6a11179d9b84,1695.0,1695.0,0.0,1695.0,1695.0,0.0,0.0,0.0,1.0
248d38b5-c353-4817-ac0b-605d97ab5ccd,2040.0,2040.0,0.0,2040.0,2040.0,0.0,0.0,0.0,1.0
2495dff7-89f0-4a95-9be9-9c0958065ef0,5995.0,5995.0,0.0,5995.0,5995.0,0.0,0.0,0.0,1.0
2497c086-80ad-4dfc-b585-a8f7fd8e9fc5,17900.0,17900.0,0.0,17900.0,17900.0,0.0,0.0,0.0,1.0
24a2e339-a7d0-4f8a-a81e-964c6e274b0a,4295.0,4295.0,0.0,4295.0,4295.0,0.0,0.0,0.0,1.0
24b94962-39e2-4ae5-a9bc-1ceeccc216f8,6995.0,6995.0,0.0,6995.0,6995.0,0.0,0.0,0.0,1.0
24c30e43-18cc-49ff-a554-9edbc1ff8c5c,14900.0,14900.0,0.0,14900.0,14900.0,0.0,0.0,0.0,1.0
24c6827f-8ed4-4fd7-baf2-d4024a497d55,2495.0,2495.0,0.0,2495.0,2495.0,0.0,0.0,0.0,1.0
24c69312-7859-47b3-85cb-8576a607d3a3,1275.0,1275.0,0.0,1275.0,1275.0,0.0,0.0,0.0,1.0
24c9a956-4845-461f-90b0-c0c514a815d8,2850.0,2850.0,0.0,2850.0,2850.0,0.0,0.0,0.0,1.0
24d8ae59-7b2a-4201-902d-741692a75938,595.0,595.0,0.0,595.0,595.0,0.0,0.0,0.0,1.0
24de4c5f-86c7-4196-8ce2-f59b48464f0b,4495.0,4495.0,0.0,4495.0,4495.0,0.0,0.0,0.0,1.0
24de97d5-6c11-4314-ae66-73e3434d70c6,2000.0,2000.0,0.0,2000.0,2000.0,0.0,0.0,0.0,1.0
24e08272-7a10-481c-a3dd-17aa31bdca16,1895.0,1895.0,0.0,1895.0,1895.0,0.0,0.0,0.0,1.0
24e8d0e1-b83c-4958-8f0f-6d776566a7a3,12500.0,12500.0,0.0,12500.0,12500.0,0.0,0.0,0.0,1.0
24e95e69-7518-446d-a08d-2068fa87e71d,2420.0,2420.0,0.0,2420.0,2420.0,0.0,0.0,0.0,1.0
24f987d5-15f3-444e-806e-ccbfacdda52b,27900.0,27900.0,0.0,27900.0,27900.0,0.0,0.0,0.0,1.0
24fa564b-9714-4b7e-a57c-c8578fd2673d,1295.0,1295.0,0.0,1295.0,1295.0,0.0,0.0,0.0,1.0
24fce9ec-81de-497f-a4c9-c426b8ccee06,1700.0,1700.0,0.0,1700.0,1700.0,0.0,0.0,0.0,1.0
24ff9e63-beb2-4022-aa19-4ddb49df6290,3495.0,3495.0,0.0,3495.0,3495.0,0.0,0.0,0.0,1.0
25027941-37b2-4c88-aa90-a400ee3291ae,2699.0,2699.0,0.0,2699.0,2699.0,0.0,0.0,0.0,1.0
25050a3a-0164-4556-a813-117a0a7bfd6b,3272.0,3272.0,0.0,3272.0,3272.0,0.0,0.0,0.0,1.0
250f54e6-2e99-4bdb-939f-1b62e191b2d2,4490.0,4490.0,0.0,4490.0,4490.0,0.0,0.0,0.0,1.0
25105620-eaf6-4047-891e-1361d338214b,1395.0,1395.0,0.0,1395.0,1395.0,0.0,0.0,0.0,1.0
2515f5f5-4b6d-4efa-a591-cf399c2c1ed4,995.0,995.0,0.0,995.0,995.0,0.0,0.0,0.0,1.0
25184868-42ae-4a2d-8144-96f3b432ced0,745.0,745.0,0.0,745.0,745.0,0.0,0.0,0.0,1.0
251900e1-3c1c-41d5-bc5e-59c21220f4be,22900.0,22900.0,0.0,22900.0,22900.0,0.0,0.0,0.0,1.0
2520170e-eb4c-4121-9f6d-3fd31320241c,2195.0,2195.0,0.0,2195.0,2195.0,0.0,0.0,0.0,1.0
25299eed-b105-4251-8d0a-28828904bc93,12480.0,12480.0,0.0,12480.0,12480.0,0.0,0.0,0.0,1.0
252fc8d1-2d80-4332-a693-136890c663c5,645.0,645.0,0.0,645.0,645.0,0.0,0.0,0.0,1.0
253d8562-575c-43dd-8f98-803721d73de5,2200.0,2200.0,0.0,2200.0,2200.0,0.0,0.0,0.0,1.0
25425269-8056-4b2f-b3d7-e2f13a329372,895.0,895.0,0.0,895.0,895.0,0.0,0.0,0.0,1.0
25457bdb-da45-4e77-944f-9463b650427e,3995.0,3995.0,0.0,3995.0,3995.0,0.0,0.0,0.0,1.0
254af298-7aa2-413e-8238-cca9dbc6141c,520.0,520.0,0.0,520.0,520.0,0.0,0.0,0.0,1.0
254ec0c9-274d-4b41-a67c-90aee23a1a34,1995.0,1995.0,0.0,1995.0,1995.0,0.0,0.0,0.0,1.0
2551983a-0fe7-4350-8811-03049a618c52,23900.0,23900.0,0.0,23900.0,23900.0,0.0,0.0,0.0,1.0
25572fdf-92e4-4d04-949d-13452f0ca47e,6400.0,6400.0,0.0,6400.0,6400.0,0.0,0.0,0.0,1.0
2559ab66-942d-49cf-827a-22996f627117,5295.0,5295.0,0.0,5295.0,5295.0,0.0,0.0,0.0,1.0
255d9bce-ab08-4a1a-ba2c-7670cf022623,445.0,445.0,0.0,445.0,445.0,0.0,0.0,0.0,1.0
255fe830-6811-4e64-b9a9-34edde0d993e,1120.0,1120.0,0.0,1120.0,1120.0,0.0,0.0,0.0,1.0
2561d46b-213d-4123-9807-81667e9f9239,11500.0,11500.0,0.0,11500.0,11500.0,0.0,0.0,0.0,1.0
2566c9e9-d700-46cc-89e7-85fde2447f50,695.0,695.0,0.0,695.0,695.0,0.0,0.0,0.0,1.0
256a45fb-42ea-433c-b79c-21ecc737a977,3995.0,3995.0,0.0,3995.0,3995.0,0.0,0.0,0.0,1.0
25724f35-7e6b-4756-baf6-05491f317c9e,1395.0,1395.0,0.0,1395.0,1395.0,0.0,0.0,0.0,1.0
2572b941-ca92-41ac-bc47-f276dabc0140,2295.0,2295.0,0.0,2295.0,2295.0,0.0,0.0,0.0,1.0
2575ff09-190c-4b9e-abfe-a3f805991264,785.0,785.0,0.0,785.0,785.0,0.0,0.0,0.0,1.0
257c9f7b-551d-439a-9894-b7677954d421,39900.0,39900.0,0.0,39900.0,39900.0,0.0,0.0,0.0,1.0
257dde3f-6afe-480c-b041-f97b09033d75,240.0,240.0,0.0,240.0,240.0,0.0,0.0,0.0,1.0
25813c0e-b763-4849-bba7-db0945b5668f,2100.0,2100.0,0.0,2100.0,2100.0,0.0,0.0,0.0,1.0
25984894-c23f-4a87-862d-44e645206dcd,545.0,545.0,0.0,545.0,545.0,0.0,0.0,0.0,1.0
259c0326-677a-4b2f-a933-65cb8c944060,3795.0,3795.0,0.0,3795.0,3795.0,0.0,0.0,0.0,1.0
25adf6b2-9df0-4cbd-b039-7de0ec38665d,59.0,59.0,0.0,59.0,59.0,0.0,0.0,0.0,1.0
25b37a20-6d24-489c-a7a7-c1ea8bf66560,11900.0,11900.0,0.0,11900.0,11900.0,0.0,0.0,0.0,1.0
25bc377d-0a64-4104-9971-98a82fb44261,695.0,695.0,0.0,695.0,695.0,0.0,0.0,0.0,1.0
25bda5e3-02a5-432b-b7ef-935b77a54b08,95.0,95.0,0.0,95.0,95.0,0.0,0.0,0.0,1.0
25cc4ef6-38aa-4eed-b7d9-6cdf742590aa,325.0,325.0,0.0,325.0,325.0,0.0,0.0,0.0,1.0
25cf9ebe-2152-4852-a963-0ddf630034f7,2395.0,2395.0,0.0,2395.0,2395.0,0.0,0.0,0.0,1.0
25d03488-7022-4d93-9369-72d6521bffaa,1650.0,1650.0,0.0,1650.0,1650.0,0.0,0.0,0.0,1.0
25d0fc9d-1836-4916-b395-4f0a7951ac28,1395.0,1395.0,0.0,1395.0,1395.0,0.0,0.0,0.0,1.0
25d63e11-5b17-4a45-bb9d-368ec0fb81a2,2850.0,2850.0,0.0,2850.0,2850.0,0.0,0.0,0.0,1.0
25d7023b-69b4-45d4-9b45-64d26a26f4c2,3000.0,3000.0,0.0,3000.0,3000.0,0.0,0.0,0.0,1.0
25d7cd5c-5337-43d1-b6b0-d27fb529f48f,19900.0,19900.0,0.0,19900.0,19900.0,0.0,0.0,0.0,1.0
25e5454a-ff74-4d85-99e2-d465fd82b865,595.0,595.0,0.0,595.0,595.0,0.0,0.0,0.0,1.0
25ef9b38-006a-47a4-a974-408b1b41f091,14900.0,14900.0,0.0,14900.0,14900.0,0.0,0.0,0.0,1.0
25f0e45c-25fa-4463-9aca-4b8a597331c2,2525.0,2525.0,0.0,2525.0,2525.0,0.0,0.0,0.0,1.0
25f35d65-dab0-403e-8749-2f4c39865311,10900.0,10900.0,0.0,10900.0,10900.0,0.0,0.0,0.0,1.0
25fc5130-7a7c-47a1-920c-58f7c7b4751c,1395.0,1395.0,0.0,1395.0,1395.0,0.0,0.0,0.0,1.0
2617bc8f-f45d-428c-9036-6621775a4566,535.0,535.0,0.0,535.0,535.0,0.0,0.0,0.0,1.0
26250565-30e1-45b1-a46e-1a3cad33a633,19900.0,19900.0,0.0,19900.0,19900.0,0.0,0.0,0.0,1.0
26270619-ddb2-4a2b-a5e6-44f23d68940b,1595.0,1595.0,0.0,1595.0,1595.0,0.0,0.0,0.0,1.0
262feb3f-5c2d-4c02-9d9f-1748096e4bb8,995.0,995.0,0.0,995.0,995.0,0.0,0.0,0.0,1.0
2632f64c-2f6d-4322-aff5-7aaf3b418df4,2475.0,2475.0,0.0,2475.0,2475.0,0.0,0.0,0.0,1.0
26462e93-f308-44fe-bc02-61d9135ed147,845.0,845.0,0.0,845.0,845.0,0.0,0.0,0.0,1.0
264f2192-b876-49af-a8cb-f264a4234280,2850.0,2850.0,0.0,2850.0,2850.0,0.0,0.0,0.0,1.0
265b3f93-7aa1-4eff-92e0-dfeba86219af,8900.0,8900.0,0.0,8900.0,8900.0,0.0,0.0,0.0,1.0
265e23ea-e4d8-4e24-8cef-93349c11e993,5995.0,5995.0,0.0,5995.0,5995.0,0.0,0.0,0.0,1.0
26617ece-8393-4eb5-91b5-25b4fe160a6c,4495.0,4495.0,0.0,4495.0,4495.0,0.0,0.0,0.0,1.0
2679566f-8b5d-4509-bec8-25af54652cf9,4000.0,4000.0,0.0,4000.0,4000.0,0.0,0.0,0.0,1.0
267a9465-a127-46eb-a10f-6ed727fd0ecd,4495.0,4495.0,0.0,4495.0,4495.0,0.0,0.0,0.0,1.0
267bb3a1-9999-47a1-9614-dfeb0c37ab5d,1995.0,1995.0,0.0,1995.0,1995.0,0.0,0.0,0.0,1.0
267c0134-6c83-4d24-bf92-bb1385e6e589,1100.0,1100.0,0.0,1100.0,1100.0,0.0,0.0,0.0,1.0
267e5e38-7548-4f38-9137-24a98539e703,860.0,860.0,0.0,860.0,860.0,0.0,0.0,0.0,1.0
267fa3ce-4ab6-47a5-a97b-533e6de9b462,545.0,545.0,0.0,545.0,545.0,0.0,0.0,0.0,1.0
2684c4c3-1b54-46af-a513-cfc3a1a28b88,1350.0,1350.0,0.0,1350.0,1350.0,0.0,0.0,0.0,1.0
268d5cce-5ac9-4378-bec4-fd74b679d6ca,3595.0,3595.0,0.0,3595.0,3595.0,0.0,0.0,0.0,1.0
26907cab-a448-4ae2-989b-e8c962ab9b5f,5190.0,5190.0,0.0,5190.0,5190.0,0.0,0.0,0.0,1.0
269a8982-4147-446c-9073-7cc8d1f54eba,1795.0,1795.0,0.0,1795.0,1795.0,0.0,0.0,0.0,1.0
269df8fd-6ef4-4061-8b21-97a02c4d2a97,850.0,850.0,0.0,850.0,850.0,0.0,0.0,0.0,1.0
26b5ecc6-c5b0-4fd5-a78d-a0437123f16b,4195.0,4195.0,0.0,4195.0,4195.0,0.0,0.0,0.0,1.0
26bd7ad7-cf63-4512-a394-91d47fc6b5eb,3495.0,3495.0,0.0,3495.0,3495.0,0.0,0.0,0.0,1.0
26c955da-a4f5-4d06-a81f-5d72f0ad2805,7995.0,7995.0,0.0,7995.0,7995.0,0.0,0.0,0.0,1.0
26d7455f-c0d6-4f4e-9227-939668ff8bd6,10900.0,10900.0,0.0,10900.0,10900.0,0.0,0.0,0.0,1.0
26dce890-0f27-49a1-af86-594464e5dc80,2850.0,2850.0,0.0,2850.0,2850.0,0.0,0.0,0.0,1.0
26ed9c70-7589-471c-95a2-cb80627577d0,395.0,395.0,0.0,395.0,395.0,0.0,0.0,0.0,1.0
26f325aa-2ece-4bfb-9c30-de2f3b599c73,4995.0,4995.0,0.0,4995.0,4995.0,0.0,0.0,0.0,1.0
26ffba0b-70a3-443c-a355-6010194e624e,1295.0,1295.0,0.0,1295.0,1295.0,0.0,0.0,0.0,1.0
27006788-e3cd-4b7c-8983-cc6cfc11fc8d,3110.0,3110.0,0.0,3110.0,3110.0,0.0,0.0,0.0,1.0
2700c45b-5654-4ceb-9369-87a2a1ff8431,2699.0,2699.0,0.0,2699.0,2699.0,0.0,0.0,0.0,1.0
271380e4-4fcd-4a57-a150-866a96723948,1550.0,1550.0,0.0,1550.0,1550.0,0.0,0.0,0.0,1.0
271a8694-6ca2-478f-8612-510038541bd5,39900.0,39900.0,0.0,39900.0,39900.0,0.0,0.0,0.0,1.0
27229763-02df-4eaf-99cf-685c0595c02a,445.0,445.0,0.0,445.0,445.0,0.0,0.0,0.0,1.0
27395de8-afb5-4e4c-bed3-69c49d206c08,6590.0,6590.0,0.0,6590.0,6590.0,0.0,0.0,0.0,1.0
27427236-d4ba-4800-944a-692c0565f656,595.0,595.0,0.0,595.0,595.0,0.0,0.0,0.0,1.0
274a92b3-6fad-45f7-b87b-9addeb23acaa,395.0,395.0,0.0,395.0,395.0,0.0,0.0,0.0,1.0
274c4e85-2385-4b55-8906-ea0065af47c2,9900.0,9900.0,0.0,9900.0,9900.0,0.0,0.0,0.0,1.0
276de7eb-6d17-42ff-8334-4b2b0e31fcaf,3995.0,3995.0,0.0,3995.0,3995.0,0.0,0.0,0.0,1.0
27750090-c461-41a1-a62e-9756bbf9e6d4,895.0,895.0,0.0,895.0,895.0,0.0,0.0,0.0,1.0
2775cda9-9022-488c-926f-17698c21b343,3595.0,3595.0,0.0,3595.0,3595.0,0.0,0.0,0.0,1.0
277c31fe-48e1-4ad2-af79-00dac7b71e68,2995.0,2995.0,0.0,2995.0,2995.0,0.0,0.0,0.0,1.0
277de4fd-653d-4392-92a5-c94d5a4a5cbc,7640.0,7640.0,0.0,7640.0,7640.0,0.0,0.0,0.0,1.0
2781ccb3-7285-4e81-9040-56086109eed8,3299.0,3299.0,0.0,3299.0,3299.0,0.0,0.0,0.0,1.0
27a03452-9246-4274-9bc3-35fe4848f93d,1595.0,1595.0,0.0,1595.0,1595.0,0.0,0.0,0.0,1.0
27a41856-846b-4ae6-b635-88182e89213a,275.0,275.0,0.0,275.0,275.0,0.0,0.0,0.0,1.0
27a57a88-9da4-4ec8-9f0c-9827176c5616,6490.0,6490.0,0.0,6490.0,6490.0,0.0,0.0,0.0,1.0
27b816d9-7e87-4216-90b8-99e09adcbf88,11900.0,11900.0,0.0,11900.0,11900.0,0.0,0.0,0.0,1.0
27b9829e-5a38-4703-9889-d2ae6edb21ac,1795.0,1795.0,0.0,1795.0,1795.0,0.0,0.0,0.0,1.0
27c57e3c-251d-41a4-b08e-be3fdc5feed2,5495.0,5495.0,0.0,5495.0,5495.0,0.0,0.0,0.0,1.0
27cd2f1b-673c-4f44-89fd-7dab117f52f7,610.0,610.0,0.0,610.0,610.0,0.0,0.0,0.0,1.0
27cd4616-b358-4d08-a1c5-f381bda0dc46,1995.0,1995.0,0.0,1995.0,1995.0,0.0,0.0,0.0,1.0
27cea122-4590-46ca-9a22-647c4632b2f2,13500.0,13500.0,0.0,13500.0,13500.0,0.0,0.0,0.0,1.0
27e34d1e-b9dd-455e-b6bf-954cd1f3b3eb,595.0,595.0,0.0,595.0,595.0,0.0,0.0,0.0,1.0
27ed92f7-abde-4772-9080-468a2953ba99,1795.0,1795.0,0.0,1795.0,1795.0,0.0,0.0,0.0,1.0
27eecfc0-1dff-4d4a-a662-5e5049671a84,1295.0,1295.0,0.0,1295.0,1295.0,0.0,0.0,0.0,1.0
27ef1054-bee4-4191-9452-a95636dadc2a,12900.0,12900.0,0.0,12900.0,12900.0,0.0,0.0,0.0,1.0
27f7032e-562e-4a63-b8ed-1021307a28a8,645.0,645.0,0.0,645.0,645.0,0.0,0.0,0.0,1.0
27f7c0ae-d261-41de-9c14-622a30098cbf,450.0,450.0,0.0,450.0,450.0,0.0,0.0,0.0,1.0
2804daab-5354-4e41-85be-f22c5f0c7605,25900.0,25900.0,0.0,25900.0,25900.0,0.0,0.0,0.0,1.0
280d8044-99ce-4d46-93a0-431343c60525,5900.0,5900.0,0.0,5900.0,5900.0,0.0,0.0,0.0,1.0
2814a816-fce6-4ce6-83a0-d804d36516c5,5495.0,5495.0,0.0,5495.0,5495.0,0.0,0.0,0.0,1.0
